survey_response_id,employee_scd_id,year,recommendation_rating,comment,has_comment
2498,202400755,2024,6,I would like more structured development and transparency on growth opportunities.,True
2499,202400545,2024,10,I’m satisfied with my pay and the overall benefits package. I feel proud to be part of the company.,True
2500,202401267,2024,8,Work conditions are good overall and hybrid work is handled pragmatically.,True
2501,202400966,2024,10,,False
2502,202400476,2024,8,"The company feels stable and well-positioned in the market, with strong client demand.",True
2503,202400901,2024,8,"Innovation and a forward-looking strategy make the business feel resilient. Onboarding and integration were smooth, and the team culture is welcoming.",True
2504,202401001,2024,6,Recent uncertainty in priorities makes the long-term direction feel less clear.,True
2505,202400439,2024,8,I’m satisfied with my pay and the overall benefits package. Innovation and a forward-looking strategy make the business feel resilient.,True
2506,202401648,2024,9,"Tools and logistics support delivery well, and the hybrid setup works smoothly. I feel proud to be part of the company.",True
2507,202401318,2024,10,"I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True
2508,202401637,2024,6,Bench periods and project allocation could be handled more consistently.,True
2509,202400019,2024,9,"Skapa remains attractive with interesting missions and a solid reputation. The strategy is clearer and leadership communicates priorities more consistently. Overall, I would recommend Skapa without hesitation.",True
2510,202401345,2024,9,Supportive leadership and clear feedback make it easy to do great work. I’m satisfied with my pay and the overall benefits package. I feel proud to be part of the company.,True
2511,202401769,2024,7,"I worry about competitiveness and the pace of adapting to market changes. Career progression can feel unclear, especially around the criteria for promotion.",True
2512,202401370,2024,10,I can maintain a healthy balance most of the time and flexibility helps. Digital tools and processes are improving and make delivery more efficient. I feel proud to be part of the company.,True
2513,202401836,2024,6,,False
2514,202400275,2024,10,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True
2515,202400908,2024,7,Pay progression feels slow compared with responsibilities and performance expectations.,True
2516,202400780,2024,7,,False
2517,202401465,2024,10,"I appreciate the trust and autonomy; the management style feels genuinely empowering. Digital tools and processes are improving and make delivery more efficient. Overall, I would recommend Skapa without hesitation.",True
2518,202401762,2024,8,,False
2519,202400116,2024,8,Compensation feels competitive for the market and responsibilities. Skapa remains attractive with interesting missions and a solid reputation.,True
2520,202400071,2024,8,Innovation and a forward-looking strategy make the business feel resilient.,True
2521,202400363,2024,8,There is a genuine commitment to responsible consulting and a respectful culture.,True
2522,202401783,2024,7,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk. Team spirit is strong and the atmosphere is friendly and supportive.,True
2523,202400189,2024,6,Work-life balance could improve; overtime can become the default during delivery.,True
2524,202401588,2024,6,The employer brand could be stronger to attract and retain top talent. Compensation has not kept pace with inflation and market benchmarks.,True
2525,202401649,2024,9,I appreciate the trust and autonomy; the management style feels genuinely empowering. Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True
2526,202400698,2024,7,,False
2527,202400659,2024,9,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True
2528,202400124,2024,10,"Onboarding and integration were smooth, and the team culture is welcoming. Overall, I would recommend Skapa without hesitation.",True
2529,202401818,2024,8,,False
2530,202401746,2024,7,Some tools and processes are slow and create friction in day-to-day delivery. I worry about competitiveness and the pace of adapting to market changes.,True
2531,202400943,2024,8,,False
2532,202400591,2024,7,,False
2533,202401644,2024,8,Team spirit is strong and the atmosphere is friendly and supportive. Client exposure and variety of missions are a real strength of consulting here.,True
2534,202401469,2024,9,I can maintain a healthy balance most of the time and flexibility helps. Cross-team collaboration is improving and it’s easier to work transversally. I feel proud to be part of the company.,True
2535,202400404,2024,6,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk. Training is available but time to actually use it is limited during peak delivery.,True
2536,202401584,2024,8,I’m satisfied with my pay and the overall benefits package.,True
2537,202400612,2024,9,,False
2538,202401266,2024,7,Work-life balance could improve; overtime can become the default during delivery.,True
2539,202401582,2024,7,,False
2540,202401873,2024,6,Work-life balance could improve; overtime can become the default during delivery. Management practices feel inconsistent and feedback is often too late to be useful.,True
2541,202400663,2024,9,"Work conditions are good overall and hybrid work is handled pragmatically. Recognition and coaching are consistent, which helps me grow and perform. Overall, I would recommend Skapa without hesitation.",True
