survey_response_id,employee_scd_id,year,recommendation_rating,comment,has_comment,enps_category,sentiment
2035,202400431,2024,9,"Compensation feels competitive for the market and responsibilities. I appreciate the increased transparency from leadership on decisions and direction. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
2036,202401128,2024,8,Compensation feels competitive for the market and responsibilities.,True,passive,positive
2037,202400092,2024,9,,False,promoter,
2038,202400916,2024,9,Skapa remains attractive with interesting missions and a solid reputation. Career paths are becoming clearer and internal mobility feels realistic. I feel proud to be part of the company.,True,promoter,positive
2039,202401250,2024,8,I can maintain a healthy balance most of the time and flexibility helps. The strategy is clearer and leadership communicates priorities more consistently.,True,passive,positive
2040,202400329,2024,9,The strategy is clearer and leadership communicates priorities more consistently. I feel proud to be part of the company.,True,promoter,positive
2041,202400370,2024,8,I see real chances to progress based on merit and impact.,True,passive,positive
2042,202400551,2024,7,"The employer brand could be stronger to attract and retain top talent. Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,to be determined
2043,202400103,2024,9,"Learning opportunities and projects help me build strong consulting skills. I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
2044,202401727,2024,7,,False,passive,
2045,202401075,2024,9,The work feels meaningful because projects have clear impact for clients and society. I feel proud to be part of the company.,True,promoter,positive
2046,202400944,2024,10,"Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
2047,202400581,2024,9,"I can maintain a healthy balance most of the time and flexibility helps. Innovation and a forward-looking strategy make the business feel resilient. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
2048,202400110,2024,9,,False,promoter,
2049,202401894,2024,10,"Team spirit is strong and the atmosphere is friendly and supportive. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
2050,202401196,2024,9,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True,promoter,positive
2051,202401489,2024,8,,False,passive,
2052,202402018,2024,10,"Team spirit is strong and the atmosphere is friendly and supportive. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
2053,202401505,2024,8,Compensation feels competitive for the market and responsibilities.,True,passive,positive
2054,202401572,2024,7,I would like more structured development and transparency on growth opportunities. Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True,passive,negative
2055,202401328,2024,8,Learning opportunities and projects help me build strong consulting skills.,True,passive,positive
2056,202401800,2024,7,,False,passive,
2057,202401292,2024,8,Client exposure and variety of missions are a real strength of consulting here.,True,passive,positive
2058,202401506,2024,8,Supportive leadership and clear feedback make it easy to do great work.,True,passive,positive
2059,202400203,2024,7,Pay progression feels slow compared with responsibilities and performance expectations.,True,passive,negative
2060,202401382,2024,7,,False,passive,
2061,202401690,2024,7,I worry about competitiveness and the pace of adapting to market changes.,True,passive,negative
2062,202400511,2024,10,"I’m satisfied with my pay and the overall benefits package. The company feels stable and well-positioned in the market, with strong client demand. I feel proud to be part of the company.",True,promoter,positive
2063,202401366,2024,8,I appreciate the trust and autonomy; the management style feels genuinely empowering.,True,passive,positive
2064,202400161,2024,7,Pay progression feels slow compared with responsibilities and performance expectations.,True,passive,negative
2065,202400500,2024,10,"Recognition and coaching are consistent, which helps me grow and perform. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
2066,202401856,2024,7,Strategic priorities shift often and it can be hard to understand the direction.,True,passive,negative
2067,202401294,2024,8,"The company feels stable and well-positioned in the market, with strong client demand. Career paths are becoming clearer and internal mobility feels realistic.",True,passive,positive
2068,202400497,2024,8,Skapa remains attractive with interesting missions and a solid reputation.,True,passive,positive
2069,202401696,2024,9,I can maintain a healthy balance most of the time and flexibility helps. I feel proud to be part of the company.,True,promoter,positive
2070,202400294,2024,8,Innovation and a forward-looking strategy make the business feel resilient.,True,passive,positive
2071,202400331,2024,10,"Work conditions are good overall and hybrid work is handled pragmatically. I appreciate the increased transparency from leadership on decisions and direction. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
2072,202400319,2024,9,Cross-team collaboration is improving and it’s easier to work transversally. I feel proud to be part of the company.,True,promoter,positive
2073,202400210,2024,7,Sometimes the work feels less meaningful when priorities are driven mainly by utilization. Management practices feel inconsistent and feedback is often too late to be useful.,True,passive,to be determined
